 196.00000   2.31709   2.31709   6.81236   7.16389   7.66519   7.66519
 197.00000   2.31678   2.31678   6.82159   7.15583   7.66518   7.66518
 198.00000   2.31655   2.31655   6.82846   7.14979   7.66517   7.66517
 199.00000   2.31642   2.31642   6.83272   7.14603   7.66517   7.66517
 200.00000   2.31637   2.31637   6.83416   7.14476   7.66517   7.66517
 201.00000   2.31635   2.31701   6.83356   7.14449   7.66520   7.66573
 202.00000   2.31629   2.31892   6.83178   7.14367   7.66529   7.66743
 203.00000   2.31618   2.32211   6.82884   7.14233   7.66544   7.67023
 204.00000   2.31602   2.32655   6.82474   7.14046   7.66565   7.67410
 205.00000   2.31583   2.33223   6.81954   7.13808   7.66592   7.67900
 206.00000   2.31559   2.33915   6.81326   7.13521   7.66625   7.68487
 207.00000   2.31531   2.34727   6.80595   7.13187   7.66664   7.69166
 208.00000   2.31499   2.35658   6.79765   7.12807   7.66709   7.69931
 209.00000   2.31463   2.36704   6.78844   7.12385   7.66760   7.70773
 210.00000   2.31422   2.37863   6.77835   7.11921   7.66816   7.71686
 211.00000   2.31378   2.39132   6.76745   7.11417   7.66879   7.72664
 212.00000   2.31330   2.40506   6.75580   7.10876   7.66947   7.73699
 213.00000   2.31279   2.41983   6.74345   7.10299   7.67020   7.74784
 214.00000   2.31224   2.43558   6.73046   7.09688   7.67100   7.75913
 215.00000   2.31165   2.45227   6.71688   7.09045   7.67184   7.77080
 216.00000   2.31103   2.46985   6.70277   7.08370   7.67275   7.78280
 217.00000   2.31038   2.48829   6.68817   7.07666   7.67370   7.79506
 218.00000   2.30970   2.50753   6.67314   7.06934   7.67471   7.80754
 219.00000   2.30900   2.52754   6.65770   7.06175   7.67577   7.82019
 220.00000   2.30826   2.54825   6.64191   7.05392   7.67688   7.83296
 221.00000   2.30750   2.56963   6.62580   7.04586   7.67804   7.84583
 222.00000   2.30672   2.59162   6.60940   7.03758   7.67925   7.85873
 223.00000   2.30591   2.61417   6.59275   7.02910   7.68050   7.87166
 224.00000   2.30509   2.63724   6.57587   7.02045   7.68181   7.88456
 225.00000   2.30425   2.66077   6.55879   7.01164   7.68316   7.89741
 226.00000   2.30339   2.68472   6.54154   7.00269   7.68455   7.91019
 227.00000   2.30251   2.70903   6.52414   6.99362   7.68599   7.92286
 228.00000   2.30163   2.73365   6.50660   6.98445   7.68747   7.93541
 229.00000   2.30073   2.75854   6.48895   6.97521   7.68899   7.94782
 230.00000   2.29983   2.78365   6.47119   6.96592   7.69055   7.96005
 231.00000   2.29892   2.80891   6.45335   6.95660   7.69214   7.97210
 232.00000   2.29800   2.83430   6.43544   6.94727   7.69378   7.98394
 233.00000   2.29708   2.85975   6.41746   6.93796   7.69545   7.99557
 234.00000   2.29616   2.88523   6.39944   6.92870   7.69716   8.00696
 235.00000   2.29524   2.91067   6.38137   6.91950   7.69890   8.01811
 236.00000   2.29433   2.93604   6.36327   6.91041   7.70067   8.02900
 237.00000   2.29342   2.96128   6.34514   6.90143   7.70247   8.03961
 238.00000   2.29251   2.98636   6.32700   6.89260   7.70431   8.04995
 239.00000   2.29161   3.01121   6.30885   6.88395   7.70617   8.06000
 240.00000   2.29073   3.03581   6.29069   6.87550   7.70806   8.06975
 241.00000   2.28985   3.06010   6.27253   6.86727   7.70998   8.07920
 242.00000   2.28898   3.08403   6.25439   6.85930   7.71192   8.08833
 243.00000   2.28813   3.10757   6.23625   6.85161   7.71388   8.09715
 244.00000   2.28729   3.13066   6.21813   6.84421   7.71587   8.10565
 245.00000   2.28647   3.15327   6.20005   6.83714   7.71788   8.11381
 246.00000   2.28566   3.17535   6.18199   6.83043   7.71991   8.12166
 247.00000   2.28487   3.19686   6.16397   6.82408   7.72195   8.12916
